"","x_box","y_box","width","high","onpix","x_bar","y_bar","x2_bar","y2_bar","xy_bar","x2y_bar","xy2_bar","x_ege","x_egvy","y_ege","y_egvx","letter"
"355",3,8,5,6,3,10,3,2,3,9,1,8,2,6,2,8,"A"
"356",1,0,2,0,0,8,3,2,0,7,2,8,2,6,1,8,"A"
"357",2,1,3,1,1,7,4,2,0,7,2,8,2,7,1,7,"A"
"358",4,9,6,6,5,10,3,1,2,7,3,9,5,5,3,7,"A"
"359",4,9,6,7,5,8,2,3,1,7,2,8,5,8,6,7,"A"
"360",4,11,6,8,3,7,4,3,2,6,1,8,3,6,3,8,"A"
"361",4,10,7,8,5,11,3,1,2,8,2,9,6,4,3,8,"A"
"362",3,5,6,4,2,8,2,2,2,7,1,8,2,7,2,7,"A"
"363",4,10,5,5,4,9,5,5,2,10,6,11,6,5,5,10,"A"
"364",4,8,6,7,7,10,8,3,4,6,7,6,5,9,5,5,"A"
"365",3,5,4,4,3,8,8,2,4,7,8,8,4,9,3,6,"A"
"366",4,9,6,6,5,6,5,3,3,4,1,6,4,5,4,6,"A"
"367",3,10,6,7,2,7,3,3,3,7,1,8,3,6,3,7,"A"
"368",2,4,4,3,2,11,2,3,2,11,2,10,2,6,2,9,"A"
"369",3,7,5,4,2,7,4,3,1,6,1,8,3,6,2,7,"A"
"370",3,4,5,3,2,8,2,2,2,7,2,8,2,6,3,6,"A"
"371",1,1,2,1,0,8,4,2,0,7,1,8,2,7,1,8,"A"
"372",6,8,8,7,7,6,7,3,5,7,8,10,8,11,4,7,"A"
"373",3,5,5,8,2,8,5,3,1,7,0,8,2,7,2,8,"A"
"374",3,8,5,6,4,11,3,1,2,8,3,9,3,5,2,8,"A"
"375",2,6,3,4,2,11,3,3,3,11,2,10,2,6,3,8,"A"
"376",3,8,5,6,3,12,2,3,2,10,2,9,2,6,2,8,"A"
"377",3,3,5,4,2,6,3,3,2,6,2,8,3,6,3,7,"A"
"378",8,15,6,8,4,9,3,3,2,8,4,11,6,4,5,8,"A"
"379",2,3,4,2,1,8,2,2,2,7,2,8,2,6,2,7,"A"
"380",3,8,5,6,3,6,5,3,0,6,1,8,2,6,1,7,"A"
"381",7,10,9,8,8,7,7,7,4,7,6,9,4,8,11,1,"A"
"382",3,11,6,8,2,9,5,3,1,8,1,8,3,7,2,8,"A"
"383",3,5,5,3,2,8,2,2,2,7,1,8,2,6,2,7,"A"
"384",4,8,7,6,5,9,5,2,5,10,2,6,2,6,3,8,"A"
"385",4,10,6,7,2,9,4,3,2,8,1,8,3,7,3,8,"A"
"386",2,4,4,3,2,10,2,2,2,9,2,9,2,6,2,8,"A"
"387",5,10,5,5,3,11,2,4,1,11,4,11,4,3,4,10,"A"
"388",3,7,5,5,3,6,3,2,2,4,2,7,2,5,2,6,"A"
"389",4,9,6,7,6,8,9,8,5,6,5,8,3,6,7,5,"A"
"390",3,6,6,4,3,7,5,2,3,6,2,6,2,6,3,5,"A"
"391",7,11,5,6,3,10,0,2,2,10,4,12,3,4,3,8,"A"
"392",2,9,4,6,2,6,5,3,1,6,0,8,2,7,2,7,"A"
"393",2,7,4,5,2,8,4,2,1,7,1,8,2,6,1,8,"A"
"394",3,11,5,8,4,11,4,2,3,9,2,9,3,7,3,7,"A"
"395",6,11,6,6,4,12,3,5,2,11,3,10,6,4,4,10,"A"
"396",3,8,5,6,3,11,2,2,2,9,2,9,2,6,3,7,"A"
"397",2,1,3,1,0,7,4,2,0,7,2,8,2,7,1,8,"A"
"398",3,7,5,5,3,12,3,3,2,10,1,9,2,6,2,8,"A"
"399",3,8,5,6,3,11,3,2,2,8,2,9,2,5,2,8,"A"
"400",6,11,8,9,9,8,7,8,3,7,6,8,3,8,9,3,"A"
"401",3,9,5,6,4,8,2,1,2,7,2,7,2,7,3,6,"A"
"402",4,11,6,8,4,12,2,4,3,11,1,9,3,7,3,9,"A"
"403",3,10,5,8,3,13,4,5,3,12,0,8,2,6,3,9,"A"
"404",2,5,4,4,2,10,2,2,2,9,2,9,2,6,2,8,"A"
"405",4,11,7,8,6,10,3,1,2,8,3,9,5,5,3,7,"A"
"406",3,6,5,4,3,8,3,2,2,6,2,7,2,6,2,6,"A"
"407",1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8,"A"
"408",2,4,4,3,2,9,2,2,2,9,2,8,2,6,3,8,"A"
"409",5,11,8,8,5,12,2,3,3,10,1,9,3,7,4,8,"A"
"410",4,11,7,8,4,11,2,2,3,9,2,9,5,6,3,9,"A"
"411",6,10,7,7,7,8,8,6,5,6,5,8,5,7,7,5,"A"
"412",2,4,4,3,2,10,2,2,2,9,2,9,2,6,2,8,"A"
"413",5,11,8,8,5,9,3,2,3,8,1,8,2,7,3,7,"A"
"414",3,8,5,6,2,7,6,3,1,7,0,8,2,7,1,8,"A"
"415",1,0,2,1,0,8,4,2,0,7,2,8,1,7,1,8,"A"
"416",6,10,9,8,9,8,8,8,4,6,6,8,3,8,8,4,"A"
"417",3,6,5,4,1,9,4,3,1,7,1,8,3,6,2,8,"A"
"418",4,9,6,7,4,10,3,2,2,8,2,10,5,5,3,8,"A"
"419",4,9,3,4,2,11,5,4,1,8,4,9,4,6,4,9,"A"
"420",6,7,8,6,6,7,7,3,6,7,8,9,5,10,3,6,"A"
"421",2,6,4,4,2,8,3,2,2,7,1,8,2,7,3,7,"A"
"422",3,5,6,4,2,10,2,2,2,8,2,9,4,6,2,9,"A"
"423",2,8,4,6,2,7,6,3,1,6,0,8,2,7,1,7,"A"
"424",2,7,4,4,1,7,6,3,1,6,0,8,2,6,1,8,"A"
"425",2,2,4,3,2,8,3,2,3,8,1,8,2,6,2,7,"A"
"426",5,11,8,8,4,10,2,2,3,9,1,8,3,7,4,8,"A"
"427",4,10,6,8,5,12,3,2,2,9,2,8,2,6,2,8,"A"
"428",2,4,4,6,2,7,3,3,3,7,1,8,3,6,3,8,"A"
"429",3,4,5,3,2,10,2,2,2,9,2,9,2,6,2,8,"A"
"430",2,7,4,5,2,10,3,2,2,9,2,9,2,6,2,8,"A"
"431",3,11,6,8,3,11,2,3,3,10,1,9,3,7,3,8,"A"
"432",3,7,5,5,3,12,2,2,2,10,2,9,2,6,3,8,"A"
"433",2,6,4,4,2,12,3,4,2,11,1,8,2,6,2,9,"A"
"434",3,3,5,5,2,9,4,3,1,8,1,8,2,7,2,8,"A"
"435",3,8,5,6,2,8,5,3,1,7,0,8,2,7,2,8,"A"
"436",5,11,7,8,3,9,3,3,3,7,2,9,3,7,3,9,"A"
"437",1,1,2,1,0,7,4,3,0,7,1,8,2,7,1,8,"A"
"438",3,2,5,3,2,8,2,2,2,7,1,8,2,6,2,7,"A"
"439",2,8,4,6,3,13,3,4,2,11,1,8,2,6,3,9,"A"
"440",4,11,7,8,3,7,4,3,2,7,1,8,3,6,3,8,"A"
"441",3,9,5,7,4,12,3,2,2,10,2,9,2,6,3,7,"A"
"442",4,8,6,7,6,9,8,3,4,6,7,7,5,8,5,5,"A"
"443",4,10,5,7,4,7,5,3,0,7,1,8,2,7,3,8,"A"
"444",5,9,7,7,4,8,5,3,0,6,1,8,2,7,1,8,"A"
"445",3,9,5,6,3,10,3,2,2,8,2,10,3,5,3,7,"A"
"446",3,1,5,3,2,8,2,2,2,7,1,8,2,7,2,7,"A"
"447",1,0,2,0,0,7,3,2,0,7,2,8,2,6,1,8,"A"
"448",2,3,4,2,2,9,1,2,1,8,2,10,2,6,2,7,"A"
"449",3,9,4,7,3,6,4,2,1,6,1,8,2,6,2,7,"A"
"450",3,8,5,6,3,8,3,2,2,6,1,8,2,6,2,7,"A"
"451",1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8,"A"
"452",3,7,5,5,3,11,3,2,2,9,1,9,3,5,2,8,"A"
"453",2,6,4,4,2,10,3,1,2,8,3,9,2,6,2,8,"A"
"454",2,5,4,4,2,7,2,2,2,6,2,8,2,7,2,7,"A"
"455",2,7,4,5,3,11,2,2,2,9,2,9,2,6,2,7,"A"
"456",6,12,6,6,5,9,4,5,3,10,5,12,7,3,6,11,"A"
"457",2,6,3,4,2,12,4,3,2,10,1,9,2,6,1,8,"A"
"458",4,10,6,7,2,5,4,3,2,5,1,7,3,7,3,7,"A"
"459",4,7,5,5,5,7,7,7,4,6,6,9,2,8,7,4,"A"
"460",4,9,6,6,2,8,4,3,2,7,1,8,3,6,3,8,"A"
"461",3,5,6,4,3,11,1,2,2,9,2,9,3,7,3,9,"A"
"462",2,2,4,4,2,8,2,2,2,8,2,8,2,6,3,7,"A"
"463",5,11,4,6,3,10,2,3,1,9,4,11,3,4,4,8,"A"
"464",4,9,6,6,2,6,4,3,1,6,1,8,3,7,2,7,"A"
"465",3,4,6,6,2,7,5,3,1,7,0,8,2,7,2,8,"A"
"466",5,9,5,5,3,10,2,4,2,11,5,12,5,3,5,10,"A"
"467",4,11,7,8,2,7,5,3,1,6,1,8,3,7,2,7,"A"
"468",3,8,5,5,2,9,6,3,1,7,0,8,2,7,1,8,"A"
"469",3,8,4,6,3,8,3,2,2,7,1,8,2,6,2,7,"A"
"470",6,10,6,5,4,12,3,6,2,12,2,10,5,3,3,10,"A"
"471",3,4,5,3,2,10,1,3,2,10,2,10,2,6,3,8,"A"
"472",3,7,5,5,2,9,3,3,3,7,2,8,3,6,3,8,"A"
"473",5,10,5,5,3,11,4,4,2,11,3,10,6,4,4,10,"A"
"474",2,3,4,2,2,7,2,1,2,7,2,8,2,7,2,7,"A"
"475",2,1,3,1,1,7,4,2,0,7,2,8,3,6,1,8,"A"
"476",2,4,4,3,2,7,2,2,2,5,2,8,2,5,2,7,"A"
"477",5,10,7,8,8,8,7,8,4,6,6,8,3,8,8,3,"A"
"478",3,9,5,7,4,6,4,3,1,6,1,8,2,6,2,7,"A"
"479",6,9,9,8,8,8,8,3,5,7,7,8,5,8,4,5,"A"
"480",4,10,7,7,3,12,3,4,3,11,1,9,2,7,3,9,"A"
"481",2,4,3,3,1,10,2,2,1,8,2,9,1,6,1,8,"A"
"482",3,10,5,7,2,6,6,3,1,6,0,8,2,7,1,7,"A"
"483",3,5,5,3,2,11,2,3,2,10,2,9,2,6,2,8,"A"
"484",2,3,4,2,1,11,2,3,1,9,2,9,1,6,2,8,"A"
"485",3,4,5,3,2,10,2,3,1,9,2,9,2,6,2,8,"A"
"486",1,0,2,1,0,7,4,2,0,7,2,8,2,7,1,8,"A"
"487",3,7,5,4,2,7,4,3,1,7,1,8,2,7,2,8,"A"
"488",3,10,5,8,4,12,3,1,2,9,2,9,3,6,2,8,"A"
"489",5,11,9,8,7,8,4,1,4,6,2,6,5,8,6,6,"A"
"490",3,10,5,7,2,7,5,3,1,6,0,8,3,7,2,7,"A"
"491",4,10,7,8,5,7,3,1,2,5,2,8,4,5,4,6,"A"
"492",3,6,5,5,4,9,7,4,5,6,8,5,4,10,4,5,"A"
"493",4,8,6,7,6,7,8,2,4,7,8,8,5,8,5,6,"A"
"494",2,7,3,5,2,12,3,2,2,10,2,9,2,6,2,8,"A"
"495",3,9,5,6,3,12,2,4,2,11,2,9,3,7,3,9,"A"
"496",4,11,7,8,4,12,2,3,3,10,2,9,3,7,4,9,"A"
"497",2,1,3,1,1,7,4,2,0,7,2,8,3,6,1,8,"A"
"498",5,9,8,6,6,9,5,2,5,8,1,6,3,7,4,7,"A"
"499",5,11,8,8,4,10,2,2,3,9,1,8,2,7,3,7,"A"
"500",4,9,6,7,6,7,8,8,4,6,6,9,3,7,8,5,"A"
"501",2,7,4,5,3,12,4,3,2,9,2,9,2,6,2,8,"A"
"502",3,2,5,4,2,8,2,2,2,7,2,8,2,7,2,7,"A"
"503",4,8,7,6,5,6,5,2,3,4,2,6,2,6,3,4,"A"
"504",5,11,8,8,5,10,1,2,3,8,2,8,4,8,4,9,"A"
"505",6,11,11,8,8,7,5,2,5,5,1,6,6,8,6,6,"A"
"506",3,8,5,6,3,12,3,3,2,11,2,9,2,6,2,9,"A"
"507",4,10,7,8,4,14,3,4,3,12,0,8,2,6,2,9,"A"
"508",4,7,6,5,6,8,5,7,4,8,6,8,5,9,7,4,"A"
"509",3,10,5,7,4,11,3,2,2,9,2,10,3,7,3,8,"A"
"510",4,9,7,7,5,8,5,2,4,6,1,5,3,5,4,5,"A"
"511",4,9,6,7,6,8,6,6,4,7,6,9,5,8,7,3,"A"
"512",4,7,5,5,5,7,6,8,4,7,5,8,4,8,10,2,"A"
"513",7,14,7,8,6,10,3,5,2,10,5,12,7,1,6,11,"A"
"514",10,14,8,8,4,11,1,3,0,10,4,11,3,4,4,10,"A"
"515",3,8,5,6,4,11,2,2,2,9,2,9,3,6,3,8,"A"
"516",4,8,5,6,4,8,3,1,2,6,2,8,2,6,2,6,"A"
"517",3,7,6,5,3,12,3,3,3,11,1,8,2,6,2,9,"A"
"518",4,8,6,6,4,8,3,2,2,6,2,7,2,6,2,7,"A"
"519",3,6,5,4,3,8,6,2,4,8,2,5,2,6,2,7,"A"
"520",3,11,5,8,4,12,3,3,3,10,2,9,2,7,3,9,"A"
"521",2,2,4,4,2,8,2,1,2,7,2,8,2,7,3,7,"A"
"522",3,7,4,5,2,7,4,2,0,6,2,8,2,7,1,7,"A"
"523",6,10,7,6,3,12,0,4,1,11,4,12,4,4,3,11,"A"
"524",2,3,3,1,1,6,2,2,1,5,2,8,1,6,1,7,"A"
"525",3,9,5,6,2,6,5,3,1,6,1,8,2,7,2,7,"A"
"526",4,9,6,6,2,9,5,3,1,8,1,8,2,7,2,8,"A"
"527",3,3,3,4,3,7,7,5,5,7,6,6,5,8,5,10,"B"
"528",4,2,5,4,4,7,7,5,6,7,6,6,2,8,7,10,"B"
"529",5,5,5,8,4,7,9,10,8,7,5,7,2,8,9,10,"B"
"530",4,7,6,5,7,9,6,4,4,6,6,7,7,8,6,7,"B"
"531",5,7,7,5,6,8,6,5,6,9,6,7,3,9,6,10,"B"
"532",4,7,4,5,3,6,7,9,7,7,6,7,2,8,9,10,"B"
"533",5,9,7,7,6,7,9,5,6,10,6,6,3,8,7,8,"B"
"534",3,2,4,3,3,8,7,5,6,7,6,6,2,8,6,9,"B"
"535",1,3,2,2,1,8,7,3,5,10,5,7,2,8,3,9,"B"
"536",5,7,7,5,5,7,6,6,7,8,7,6,3,9,8,7,"B"
"537",11,15,10,8,9,9,8,3,6,10,4,6,8,3,9,7,"B"
"538",3,3,4,4,3,7,7,6,5,7,6,6,2,8,6,10,"B"
"539",5,9,5,7,7,6,7,8,5,7,6,7,2,8,7,9,"B"
"540",7,11,9,8,7,10,6,4,7,10,3,7,2,8,6,12,"B"
"541",3,3,3,4,3,6,7,9,6,7,6,7,2,8,8,10,"B"
"542",1,0,1,0,1,7,8,6,4,7,6,7,1,8,6,9,"B"
"543",4,5,5,7,4,7,7,10,7,7,6,8,2,8,9,9,"B"
"544",4,7,6,5,5,7,8,5,5,9,6,6,3,7,6,7,"B"
"545",5,8,7,7,8,7,8,5,5,8,6,8,7,8,9,6,"B"
"546",2,1,3,2,2,8,7,5,5,7,6,6,2,8,5,9,"B"
"547",3,4,3,3,3,7,7,5,5,7,6,6,2,8,6,9,"B"
"548",4,8,6,6,8,9,7,4,4,6,7,7,7,10,7,6,"B"
"549",2,1,2,2,1,7,7,8,5,6,6,7,2,8,7,10,"B"
"550",4,5,4,8,4,6,8,10,7,7,5,7,2,8,9,10,"B"
"551",2,4,4,2,2,9,7,3,5,11,5,7,2,7,4,9,"B"
"552",6,10,6,6,5,10,6,3,5,9,5,8,6,8,7,9,"B"
"553",6,11,6,8,5,6,6,9,7,6,6,7,2,8,10,10,"B"
"554",4,11,5,8,4,6,7,9,7,7,6,7,2,8,9,10,"B"
"555",6,9,9,8,10,7,8,5,5,7,7,8,7,9,9,6,"B"
"556",5,10,7,8,7,8,6,7,7,6,7,6,2,8,8,11,"B"
"557",2,4,3,2,2,8,7,3,5,9,6,6,2,8,4,8,"B"
"558",2,2,3,3,2,7,7,5,5,6,6,6,2,8,5,9,"B"
"559",9,14,7,8,4,9,6,6,6,11,4,9,6,7,7,10,"B"
"560",1,3,2,1,1,8,7,2,5,10,5,7,1,8,3,9,"B"
"561",2,6,3,4,3,6,7,7,5,7,6,7,2,8,6,9,"B"
"562",3,6,4,4,3,8,6,6,7,6,6,6,2,8,7,10,"B"
"563",4,9,5,6,4,6,7,8,7,7,6,7,2,8,9,10,"B"
"564",1,0,2,1,1,7,8,7,5,7,6,7,1,8,6,8,"B"
"565",2,3,2,2,2,7,7,5,5,7,6,6,2,8,5,9,"B"
"566",4,11,6,8,8,8,8,6,6,7,6,5,2,8,6,9,"B"
"567",4,4,5,6,4,6,6,9,7,6,6,7,2,8,9,9,"B"
"568",4,11,6,8,8,7,7,6,5,7,6,6,3,8,6,10,"B"
"569",5,9,7,7,5,8,8,4,7,10,5,5,2,8,6,10,"B"
"570",6,11,8,8,7,9,7,4,7,10,4,6,3,8,6,10,"B"
"571",2,2,3,3,2,8,7,5,5,6,6,5,2,8,7,9,"B"
"572",5,8,7,6,6,8,6,6,6,9,7,7,3,8,7,8,"B"
"573",3,7,3,5,3,6,8,9,6,6,5,7,2,8,8,9,"B"
"574",4,2,5,4,4,8,7,5,6,6,5,5,2,8,7,10,"B"
"575",2,4,3,2,2,10,7,2,6,10,4,6,2,8,4,10,"B"
"576",4,8,6,6,6,7,8,6,4,7,5,6,4,7,6,6,"B"
"577",4,5,5,8,4,6,7,10,7,7,6,7,2,8,9,9,"B"
"578",7,12,6,6,4,8,6,4,5,10,5,8,6,7,7,10,"B"
"579",4,7,6,5,4,10,6,3,7,10,4,7,3,8,5,11,"B"
"580",4,9,6,7,5,8,7,6,6,9,6,6,3,8,7,8,"B"
"581",5,4,5,6,4,7,9,9,8,7,5,7,2,8,9,9,"B"
"582",3,6,5,4,4,7,8,5,5,9,6,6,3,8,7,8,"B"
"583",3,5,5,4,4,9,6,3,6,10,5,7,2,8,5,10,"B"
"584",2,3,4,2,2,8,7,3,5,10,5,6,2,8,4,9,"B"
"585",1,0,2,1,1,7,7,7,5,6,6,7,1,8,7,9,"B"
"586",5,11,7,8,7,8,7,7,7,6,6,5,2,8,8,10,"B"
"587",5,7,7,5,5,8,6,6,7,9,7,6,3,8,8,7,"B"
"588",7,11,9,8,7,9,6,4,7,10,5,6,3,8,6,10,"B"
"589",5,11,8,8,11,9,7,4,4,6,7,7,8,8,8,7,"B"
"590",4,8,6,6,6,8,7,6,5,9,7,6,3,8,7,8,"B"
"591",2,6,3,4,3,6,7,7,5,7,6,7,2,8,6,9,"B"
"592",4,6,5,4,4,8,9,3,5,10,5,5,3,8,5,8,"B"
"593",2,4,4,3,3,8,7,2,5,10,5,6,2,8,4,9,"B"
"594",7,13,7,7,6,10,6,4,5,9,5,8,6,8,8,9,"B"
"595",5,9,7,8,9,7,7,5,4,7,6,8,6,9,8,7,"B"
"596",4,6,5,4,4,8,7,5,6,9,6,6,2,8,6,9,"B"
"597",4,10,5,8,7,7,8,9,6,7,6,7,2,7,8,10,"B"
"598",2,5,4,3,3,8,7,3,6,9,5,7,2,8,5,10,"B"
"599",1,0,1,0,1,7,7,6,4,6,6,7,1,8,5,9,"B"
"600",8,12,6,6,4,9,5,4,5,10,5,9,5,7,7,10,"B"
"601",3,6,4,4,4,9,6,3,5,10,4,7,2,8,4,10,"B"
"602",5,10,5,7,7,6,7,8,5,7,6,7,2,8,7,10,"B"
"603",3,8,5,6,5,9,7,4,5,10,5,7,2,8,5,9,"B"
"604",3,4,5,3,3,7,8,3,5,10,6,6,2,8,5,9,"B"
"605",3,6,5,4,6,8,6,5,4,7,7,8,7,9,7,8,"B"
"606",6,11,7,8,8,8,7,5,5,7,5,7,4,8,6,8,"B"
"607",9,14,7,8,5,6,8,5,7,10,6,8,6,6,7,9,"B"
"608",4,6,7,6,6,7,10,6,6,8,7,8,5,9,7,9,"B"
"609",2,4,3,3,3,7,8,5,5,7,6,6,2,8,6,9,"B"
"610",4,6,5,4,3,8,8,4,6,9,6,5,2,8,7,7,"B"
"611",6,9,9,8,11,7,7,5,4,8,6,8,7,9,8,7,"B"
"612",1,0,1,0,0,7,7,6,4,7,6,7,1,8,5,9,"B"
"613",3,7,5,5,6,8,6,5,3,7,6,8,6,10,8,7,"B"
"614",5,10,5,8,7,7,8,8,6,8,6,7,2,8,8,9,"B"
"615",5,8,8,7,9,8,6,5,5,7,6,7,8,11,9,6,"B"
"616",2,7,3,5,2,6,6,9,7,6,7,7,2,8,8,10,"B"
"617",3,5,4,4,3,8,7,6,6,6,5,6,2,8,6,10,"B"
"618",2,2,2,3,2,7,7,6,5,7,6,6,2,8,5,10,"B"
"619",3,7,5,5,4,7,8,7,6,7,5,6,2,8,7,10,"B"
"620",3,5,5,4,5,7,7,4,4,7,6,8,6,9,8,6,"B"
"621",6,8,9,7,9,7,8,5,5,8,6,8,7,7,9,6,"B"
"622",3,6,4,4,4,6,7,6,3,6,5,7,2,8,6,6,"B"
"623",4,6,6,4,6,9,9,4,4,5,7,7,7,12,6,8,"B"
"624",6,10,6,8,5,6,6,9,8,6,6,7,2,8,10,10,"B"
"625",3,8,4,6,4,7,7,7,6,7,6,6,2,8,7,9,"B"
"626",5,11,8,8,10,9,5,5,5,7,7,7,7,9,8,9,"B"
"627",3,7,4,5,3,7,6,9,7,6,7,7,2,9,8,9,"B"
"628",3,7,5,5,4,9,8,3,5,9,5,6,2,8,5,9,"B"
"629",3,7,3,5,4,7,7,8,5,7,6,7,2,8,7,9,"B"
"630",3,5,5,4,4,9,6,3,6,11,4,7,4,7,5,9,"B"
"631",8,10,7,5,5,9,7,4,5,9,4,7,6,7,8,9,"B"
"632",4,6,6,4,7,8,7,5,2,6,7,8,5,10,9,8,"B"
"633",6,9,8,6,8,7,9,6,5,7,5,6,4,7,6,8,"B"
"634",6,11,4,6,3,10,5,6,5,11,3,9,6,7,6,10,"B"
"635",5,7,6,5,6,8,7,4,4,7,5,7,6,8,5,8,"B"
"636",3,2,4,4,4,7,7,5,6,7,6,6,2,8,6,10,"B"
"637",6,9,8,7,6,9,7,3,7,11,4,6,2,8,6,10,"B"
"638",2,3,4,2,2,8,8,3,5,10,5,6,3,7,5,8,"B"
"639",7,11,9,8,9,8,8,4,6,7,6,7,7,7,7,9,"B"
"640",4,11,5,8,4,6,8,10,7,7,5,7,2,8,9,9,"B"
"641",3,7,3,5,4,6,7,8,5,7,6,7,2,8,7,10,"B"
"642",7,9,6,4,5,9,7,3,5,9,4,7,7,5,7,8,"B"
"643",4,5,5,8,4,6,9,9,7,8,5,6,2,8,9,10,"B"
"644",4,9,5,6,5,7,8,7,4,7,5,6,4,7,6,6,"B"
"645",4,10,6,7,7,8,6,4,4,6,5,7,4,9,5,8,"B"
"646",2,3,3,2,2,8,7,3,5,10,6,7,2,8,4,9,"B"
"647",4,4,5,6,4,6,8,9,7,7,5,7,2,8,9,9,"B"
"648",5,10,8,8,11,8,7,5,3,6,7,7,7,10,9,9,"B"
"649",5,11,7,8,8,7,6,8,6,6,6,6,3,8,8,11,"B"
"650",3,2,4,4,3,7,7,5,5,6,6,5,2,8,6,10,"B"
"651",4,8,6,6,6,8,7,4,5,9,5,6,3,8,6,9,"B"
"652",4,7,4,5,3,6,7,9,7,7,6,7,2,8,8,9,"B"
"653",7,12,6,6,6,8,8,4,5,9,6,7,6,7,8,7,"B"
"654",2,4,3,3,2,8,7,3,5,9,6,6,2,8,5,9,"B"
"655",4,8,5,6,4,6,6,8,7,6,6,7,2,8,9,10,"B"
"656",2,3,4,2,2,9,7,2,5,10,5,6,2,8,4,9,"B"
"657",6,10,9,7,7,8,7,5,6,9,5,6,3,7,7,10,"B"
"658",5,7,7,5,6,7,9,4,6,10,6,6,3,7,6,8,"B"
"659",3,6,5,4,4,7,8,4,5,9,6,5,2,8,6,6,"B"
"660",3,5,5,4,4,8,8,3,6,10,5,5,3,7,6,9,"B"
"661",5,9,8,7,7,9,7,3,7,11,4,7,3,7,5,9,"B"
"662",4,10,5,7,4,6,8,9,7,7,5,7,2,8,9,9,"B"
"663",0,0,1,0,0,6,7,6,4,7,6,8,1,8,5,10,"B"
"664",3,7,4,5,3,6,7,8,6,7,6,6,2,8,9,10,"B"
"665",6,9,9,7,6,10,6,3,7,11,3,7,6,8,7,11,"B"
"666",3,5,4,4,4,7,7,5,5,6,6,6,2,8,6,9,"B"
"667",5,9,7,7,5,9,7,4,6,10,5,6,2,8,6,10,"B"
"668",4,8,6,6,4,8,8,4,7,10,5,6,2,8,6,10,"B"
"669",5,7,7,5,5,8,8,4,6,10,5,6,3,8,6,10,"B"
"670",5,8,7,6,5,10,5,3,7,10,4,7,3,7,6,11,"B"
"671",11,13,8,7,5,9,6,5,6,11,4,9,6,7,7,11,"B"
"672",4,5,5,4,4,7,7,5,6,7,6,6,2,8,6,10,"B"
"673",2,3,4,2,2,7,7,3,5,10,6,6,2,8,5,8,"B"
"674",4,7,6,5,4,8,8,4,6,10,5,6,2,8,6,8,"B"
"675",4,9,4,4,3,9,6,3,4,9,5,8,6,8,7,9,"B"
"676",3,2,4,4,4,7,7,5,5,7,6,6,2,8,6,10,"B"
"677",3,7,4,5,3,6,5,9,7,6,7,7,2,9,8,9,"B"
"678",1,0,1,0,1,7,8,6,4,7,6,7,1,8,6,9,"B"
"679",3,5,4,4,5,7,7,5,4,7,6,8,6,9,6,9,"B"
"680",4,9,5,6,4,6,8,9,7,7,6,7,2,8,9,9,"B"
"681",6,13,6,7,6,7,7,4,4,9,7,8,7,6,9,8,"B"
"682",2,4,3,3,2,8,7,3,5,9,6,7,2,8,4,9,"B"
"683",2,1,3,2,2,7,7,5,5,6,6,6,2,8,6,9,"B"
"684",2,1,3,1,2,7,7,4,5,7,6,6,1,8,5,9,"B"
"685",5,11,6,8,7,7,9,6,5,7,5,6,3,8,6,8,"B"
"686",3,5,5,3,4,9,7,3,6,10,5,6,2,8,5,10,"B"
"687",5,11,7,8,11,8,9,5,3,6,7,7,7,11,12,9,"B"
"688",4,9,6,7,5,8,7,5,6,10,6,6,3,8,7,9,"B"
"689",6,9,9,8,10,7,7,5,4,7,6,8,7,9,8,6,"B"
"690",1,0,1,1,1,7,7,7,4,6,6,7,1,8,6,9,"B"
"691",4,4,5,6,4,6,7,9,7,7,6,7,2,8,9,9,"B"
"692",5,11,8,9,9,8,6,5,6,9,5,7,3,8,6,10,"B"
"693",5,9,5,7,4,6,7,9,7,7,6,7,2,8,9,9,"B"
"694",5,6,7,5,7,8,6,5,4,7,6,8,7,9,8,4,"B"
"695",3,3,3,5,3,6,6,9,6,6,6,7,2,8,9,10,"B"
"696",6,10,8,8,6,9,7,4,7,10,4,6,2,8,6,10,"B"
"697",5,9,6,7,5,7,9,9,8,7,5,7,2,8,9,10,"B"
"698",4,7,4,5,3,6,7,8,6,7,6,7,2,8,9,10,"B"
"699",3,6,5,4,4,9,6,4,6,10,5,7,2,8,5,10,"B"
"700",3,2,4,3,3,8,7,5,6,7,6,6,5,8,5,10,"B"
"701",5,8,7,6,6,10,6,3,6,10,4,7,2,8,5,10,"B"
"702",3,6,4,4,3,10,6,3,6,10,3,7,2,8,4,11,"B"
"703",4,9,6,7,6,9,6,4,5,9,5,7,2,8,5,9,"B"
"704",2,3,3,1,2,7,7,4,5,7,6,6,1,8,5,9,"B"
"705",5,9,7,6,10,8,6,5,3,7,7,8,6,9,8,9,"B"
"706",6,10,8,7,8,8,8,4,6,10,6,6,5,7,7,9,"B"
"707",2,1,3,2,2,8,7,5,6,7,6,5,2,8,6,9,"B"
"708",4,8,6,6,8,8,8,4,3,6,7,7,6,11,8,8,"B"
"709",5,10,8,7,8,9,6,4,6,9,5,7,2,8,6,10,"B"
"710",6,11,8,8,7,9,7,4,6,10,5,6,3,8,6,10,"B"
